CODI_PROGRAMA;CODEX;CODASS;CREDITS;CURS;Q;APR;NOTA_PROF;NOTA_NUM_AVAL;NF;GR
752;226673;240031;6;2011;2;S;9;9;9;30
752;226673;240172;6;2013;1;S;7.8;7.8;7.8;
752;226673;240162;4.5;2012;1;S;5.8;5.8;5.8;
752;226673;240151;4.5;2012;2;S;7.5;7.5;7.5;11
752;226673;240064;3;2013;2;S;8.8;8.8;8.8;31
752;226673;240073;4.5;2013;2;S;6;6;6;21
752;226673;240180;12;2014;1;S;8;8;8;10
752;226673;240055;3;2012;2;S;7.1;7.1;7.1;11
752;226673;240131;6;2013;1;S;7.9;7.9;7.9;
752;226673;240033;4.5;2011;2;S;8;8;8;30
752;226673;240053;6;2012;1;S;6.9;6.9;6.9;11
752;226673;240061;6;2012;2;S;6.5;6.5;6.5;13
752;226673;240063;6;2012;2;S;7.2;7.2;7.2;43
752;226673;240052;6;2012;1;S;7;7;7;12
752;226673;240043;4.5;2011;2;S;8.6;8.6;8.6;41
752;226673;240071;6;2013;2;S;6.6;6.6;6.6;10
752;226673;240062;4.5;2013;2;S;6.9;6.9;6.9;51
752;226673;240171;6;2013;2;S;7.9;7.9;7.9;41
752;226673;240141;6;2012;1;S;8.5;8.5;8.5;12
752;226673;240032;4.5;2012;1;S;6.2;6.2;6.2;
752;226673;240051;6;2012;2;S;6.5;6.5;6.5;10
752;226679;240610;4.5;2014;2;S;6.4;6.4;6.4;10
752;226679;240637;4.5;2014;2;S;7.8;7.8;7.8;10
752;226679;240073;4.5;2014;1;S;6.4;6.4;6.4;52
752;226679;240172;6;2014;1;N;2.7;2.7;2.7;52
752;226679;240043;4.5;2012;2;S;5.8;5.8;5.8;23
752;226679;240055;3;2012;2;S;6;6;6;11
752;226679;240141;6;2012;2;S;5.8;5.8;5.8;22
752;226679;240053;6;2012;2;S;5.8;5.8;5.8;31
752;226679;240063;6;2013;2;S;6.6;6.6;6.6;53
752;226679;240132;4.5;2012;1;S;7;7;7;12
752;226679;240151;4.5;2013;1;N;3.6;3.6;3.6;31
752;226679;240501;3;2012;1;S;7.9;7.9;7.9;10
752;226679;240172;6;2015;2;S;5.8;5.8;5.8;40
752;226679;240171;6;2015;1;S;5.7;5.7;5.7;40
752;226679;240041;6;2012;2;S;5.8;5.8;5.8;20
752;226679;240161;6;2013;2;S;7.4;7.4;7.4;53
752;226679;240172;6;2015;1;N;2.6;2.6;2.6;40
752;226679;240180;12;2014;2;N;0;0;0;10
752;226679;240133;6;2011;2;N;3.7;3.7;3.7;40
752;226679;240051;6;2013;1;S;5;5;5;50
752;226679;240064;3;2014;1;S;9.1;9.1;9.1;21
752;226679;240072;7.5;2014;1;S;6.3;6.3;6.3;52
752;226679;240042;6;2012;1;S;9;9;9;31
752;226679;240054;4.5;2013;1;S;4.5;4.5;5;53
752;226679;240031;6;2011;2;S;5.8;5.8;5.8;20
752;226679;240052;6;2012;2;S;5.8;5.8;5.8;31
752;226679;240061;6;2013;2;S;5;5;5;53
752;226679;240180;12;2015;2;N;0;0;0;10
752;226679;240033;4.5;2012;1;S;5;5;5;11
752;226679;240032;4.5;2012;1;S;6.1;6.1;6.1;11
752;226679;240615;4.5;2014;2;S;8.5;8.5;8.5;10
752;226679;240180;12;2016;2;N;0;0;0;10
752;226679;240131;6;2011;2;S;5;5;5;40
752;226679;240062;4.5;2013;1;S;4.4;4.4;5;21
752;226679;240044;3;2013;1;S;8.1;8.1;8.1;21
752;226679;240151;4.5;2013;2;S;6.1;6.1;6.1;20
752;226679;240171;6;2014;1;N;0.9;0.9;0.9;52
752;226679;240133;6;2012;1;S;5;5;5;10
752;226679;240607;4.5;2014;2;S;6.6;6.6;6.6;10
752;226679;240071;6;2014;1;S;6.2;6.2;6.2;51
752;226679;240162;4.5;2013;1;S;5.2;5.2;5.2;10
752;226679;240172;6;2013;2;N;0;0;0;41
752;226680;240054;4.5;2012;1;S;7.8;7.8;7.8;11
752;226680;240031;6;2011;1;S;7.9;7.9;7.9;20
752;226680;240041;6;2011;2;S;8;8;8;10
752;226680;240180;12;2013;2;S;7.5;7.5;7.5;10
752;226680;240161;6;2012;2;S;7.2;7.2;7.2;23
752;226680;240032;4.5;2011;1;S;8.1;8.1;8.1;20
752;226680;240052;6;2012;1;S;7;7;7;11
752;226680;240033;4.5;2011;1;S;7.2;7.2;7.2;20
752;226680;240063;6;2012;2;S;7.1;7.1;7.1;23
752;226680;240171;6;2013;1;S;8.1;8.1;8.1;14
752;226680;240A001;3;2013;2;S;;;;
752;226680;240055;3;2012;1;S;9;9;9;12
752;226680;240132;4.5;2011;1;S;10;10;10;21
752;226680;240061;6;2012;2;S;7.8;7.8;7.8;24
752;226680;240172;6;2013;1;S;7.9;7.9;7.9;13
752;226680;240073;4.5;2013;1;S;8.1;8.1;8.1;13
752;226680;240062;4.5;2012;2;S;8.4;8.4;8.4;22
752;226680;240053;6;2012;1;S;7.4;7.4;7.4;14
752;226680;240044;3;2011;2;S;8.1;8.1;8.1;22
752;226680;240071;6;2013;1;S;7.5;7.5;7.5;10
752;226680;240131;6;2011;1;S;7.9;7.9;7.9;20
752;226680;240064;3;2012;2;S;9;9;9;43
752;226680;240133;6;2011;1;S;9.1;9.1;9.1;20
752;226680;240072;7.5;2013;1;S;7;7;7;11
752;226680;240402;3;2011;2;S;7.7;7.7;7.7;10
752;226680;240141;6;2011;2;S;6.6;6.6;6.6;12
752;226680;240042;6;2011;2;S;8.5;8.5;8.5;12
752;226680;240043;4.5;2011;2;S;7.7;7.7;7.7;12
752;226680;240051;6;2012;1;S;7.7;7.7;7.7;10
752;226680;240151;4.5;2012;1;S;7.6;7.6;7.6;10
752;226680;240162;4.5;2012;2;S;8.3;8.3;8.3;20
752;226684;240151;4.5;2014;2;S;5.5;5.5;5.5;43
752;226684;240073;4.5;2016;1;S;6.4;6.4;6.4;43
752;226684;240172;6;2017;1;S;5.4;5.4;5.4;44
752;226684;240141;6;2012;1;N;2.4;2.4;2.4;33
752;226684;240032;4.5;2011;2;S;5.8;5.8;5.8;42
752;226684;240503;3;2013;1;N;0;0;0;10
752;226684;240172;6;2015;2;N;2.2;2.2;2.2;14
752;226684;240133;6;2015;2;S;5;5;5;40
752;226684;240041;6;2012;1;S;6.1;6.1;6.1;30
752;226684;240132;4.5;2011;2;N;3.8;3.8;3.8;42
752;226684;240141;6;2012;2;S;5;5;5;43
752;226684;240044;3;2013;1;S;9;9;9;32
752;226684;240063;6;2016;1;S;5.5;5.5;5.5;33
752;226684;240033;4.5;2014;1;N;4;4;4;41
752;226684;240061;6;2014;2;N;4;4;4;11
752;226684;240042;6;2012;1;N;4.1;4.1;4.1;31
752;226684;240053;6;2015;1;N;3.8;3.8;3.8;43
752;226684;240044;3;2012;2;N;0;0;0;43
752;226684;240072;7.5;2016;2;S;5.6;5.6;5.6;12
752;226684;240053;6;2016;1;S;5.4;5.4;5.4;42
752;226684;240052;6;2013;2;S;5;5;5;33
752;226684;240051;6;2014;2;S;5.4;5.4;5.4;40
752;226684;240133;6;2011;2;N;0;0;0;40
752;226684;240133;6;2012;2;N;3.1;3.1;3.1;20
752;226684;240172;6;2016;1;N;3.6;3.6;3.6;40
752;226684;240031;6;2013;1;N;4.4;4.4;4.4;50
752;226684;240133;6;2012;1;N;0;0;0;40
752;226684;240132;4.5;2012;1;N;0.4;0.4;0.4;41
752;226684;240053;6;2014;2;N;0.9;0.9;0.9;43
752;226684;240133;6;2013;1;N;2.2;2.2;2.2;50
752;226684;240131;6;2011;2;S;7.4;7.4;7.4;30
752;226684;240132;4.5;2013;1;S;5.2;5.2;5.2;51
752;226684;240071;6;2014;1;S;5.9;5.9;5.9;42
752;226684;240062;4.5;2013;2;S;5.8;5.8;5.8;42
752;226684;240053;6;2013;2;N;0;0;0;33
752;226684;240043;4.5;2012;2;S;5;5;5;41
752;226684;240055;3;2014;1;S;5.5;5.5;5.5;41
752;226684;240161;6;2015;2;S;5.7;5.7;5.7;41
752;226684;240072;7.5;2016;1;N;2.3;2.3;2.3;34
752;226684;240162;4.5;2013;2;N;3.5;3.5;3.5;40
752;226684;240033;4.5;2016;2;S;6.5;6.5;6.5;40
752;226684;240171;6;2015;2;S;5.1;5.1;5.1;14
752;226684;240064;3;2016;2;S;6.1;6.1;6.1;42
752;226684;240031;6;2012;1;N;3.8;3.8;3.8;40
752;226684;240031;6;2012;2;N;3.6;3.6;3.6;20
752;226684;240054;4.5;2014;2;S;5.8;5.8;5.8;43
752;226684;240031;6;2011;2;N;3.2;3.2;3.2;30
752;226684;240033;4.5;2011;2;N;4;4;4;40
752;226684;240042;6;2012;2;S;5.3;5.3;5.3;41
752;226684;240054;4.5;2013;2;N;0;0;0;PEND
752;226684;240162;4.5;2014;1;S;5.4;5.4;5.4;30
752;226684;240132;4.5;2012;2;N;3.9;3.9;3.9;22
752;226684;240061;6;2015;1;S;5.6;5.6;5.6;43
752;226685;240054;4.5;2012;1;S;5.8;5.8;5.8;31
752;226685;240033;4.5;2011;1;S;5.7;5.7;5.7;10
752;226685;240161;6;2013;1;S;5.8;5.8;5.8;31
752;226685;240042;6;2011;2;S;5.9;5.9;5.9;22
752;226685;240044;3;2011;2;S;9;9;9;41
752;226685;240141;6;2011;2;N;4;4;4;33
752;226685;240064;3;2012;2;S;9;9;9;42
752;226685;240171;6;2013;2;N;0;0;0;14
752;226685;240133;6;2011;1;S;4.4;4.4;5;10
752;226685;240402;3;2011;2;S;5.4;5.4;5.4;10
752;226685;240071;6;2013;2;S;6.8;6.8;6.8;40
752;226685;240053;6;2012;1;S;5;5;5;32
752;226685;240171;6;2014;1;S;6.7;6.7;6.7;51
752;226685;240180;12;2014;2;S;9;9;9;10
752;226685;240132;4.5;2011;1;S;7;7;7;11
752;226685;240031;6;2011;1;S;5;5;5;10
752;226685;240063;6;2012;2;S;6.6;6.6;6.6;14
752;226685;240073;4.5;2013;1;S;5.7;5.7;5.7;41
752;226685;240131;6;2011;1;S;5.4;5.4;5.4;10
752;226685;240180;12;2014;1;N;0;0;0;10
752;226685;240061;6;2012;2;S;5;5;5;22
752;226685;240141;6;2012;1;S;6.7;6.7;6.7;23
752;226685;240072;7.5;2013;1;S;5.2;5.2;5.2;42
752;226685;240062;4.5;2012;2;S;5;5;5;32
752;226685;240043;4.5;2011;2;S;5.7;5.7;5.7;23
752;226685;240151;4.5;2013;2;S;5;5;5;31
752;226685;240055;3;2012;1;S;5.6;5.6;5.6;31
752;226685;240032;4.5;2011;1;S;5.5;5.5;5.5;10
752;226685;240161;6;2012;2;N;4.5;4.5;4.5;33
752;226685;240172;6;2013;1;N;4.2;4.2;4.2;43
752;226685;240162;4.5;2012;2;S;5;5;5;30
752;226685;240052;6;2012;1;S;5.8;5.8;5.8;32
752;226685;240172;6;2013;2;S;5.9;5.9;5.9;11
752;226685;240051;6;2012;1;S;5.6;5.6;5.6;30
752;226685;240041;6;2011;2;S;5.4;5.4;5.4;20
752;226687;240052;6;2013;2;S;5;5;5;14
752;226687;240162;4.5;2014;2;N;1.2;1.2;1.2;30
752;226687;240133;6;2013;1;S;5.6;5.6;5.6;20
752;226687;240171;6;2016;1;S;5.6;5.6;5.6;10
752;226687;240031;6;2012;1;N;3.1;3.1;3.1;50
752;226687;240041;6;2012;1;N;3.6;3.6;3.6;20
752;226687;240053;6;2014;1;S;6.2;6.2;6.2;10
752;226687;240043;4.5;2013;1;S;5.7;5.7;5.7;21
752;226687;240042;6;2012;1;N;4.1;4.1;4.1;22
752;226687;240053;6;2013;2;N;3.5;3.5;3.5;34
752;226687;240051;6;2013;2;N;3.6;3.6;3.6;10
752;226687;240054;4.5;2013;2;S;5.4;5.4;5.4;12
752;226687;240071;6;2015;1;S;6.3;6.3;6.3;22
752;226687;240073;4.5;2014;2;S;5.1;5.1;5.1;34
752;226687;240051;6;2013;1;N;2.8;2.8;2.8;50
752;226687;240171;6;2015;1;N;3.8;3.8;3.8;34
752;226687;240042;6;2012;2;S;5.8;5.8;5.8;42
752;226687;240133;6;2012;2;N;3.9;3.9;3.9;20
752;226687;240062;4.5;2013;2;N;2.6;2.6;2.6;42
752;226687;240061;6;2015;1;S;5.3;5.3;5.3;10
752;226687;240172;6;2014;2;S;6;6;6;32
752;226687;240072;7.5;2014;2;N;4;4;4;34
752;226687;240064;3;2014;1;S;7.5;7.5;7.5;31
752;226687;240180;12;2016;2;S;9;9;9;10
752;226687;240151;4.5;2013;2;S;5.6;5.6;5.6;30
752;226687;240063;6;2014;1;S;5.2;5.2;5.2;23
752;226687;240033;4.5;2012;1;N;3.7;3.7;3.7;51
752;226687;240131;6;2011;2;S;5.4;5.4;5.4;10
752;226687;240062;4.5;2014;1;S;5.5;5.5;5.5;32
752;226687;240141;6;2013;1;S;4.4;4.4;5;23
752;226687;240044;3;2013;1;S;9;9;9;32
752;226687;240041;6;2012;2;S;5.8;5.8;5.8;40
752;226687;240032;4.5;2012;2;S;6.4;6.4;6.4;22
752;226687;240072;7.5;2015;1;S;6;6;6;44
752;226687;240033;4.5;2012;2;S;6.1;6.1;6.1;11
752;226687;240061;6;2014;2;N;4;4;4;53
752;226687;240151;4.5;2013;1;N;3.8;3.8;3.8;41
752;226687;240055;3;2013;1;S;5.2;5.2;5.2;42
752;226687;240132;4.5;2011;2;S;5.1;5.1;5.1;11
752;226687;240161;6;2014;1;S;8.2;8.2;8.2;13
752;226687;240162;4.5;2015;1;N;4.8;4.8;4.8;10
752;226687;240032;4.5;2012;1;N;3.3;3.3;3.3;51
752;226687;240402;3;2012;1;S;6.8;6.8;6.8;10
752;226687;240051;6;2014;1;S;6.2;6.2;6.2;40
752;226687;240171;6;2015;2;N;3.9;3.9;3.9;10
752;226687;240162;4.5;2015;2;S;5.1;5.1;5.1;40
752;226687;240031;6;2012;2;S;5;5;5;20
752;226717;240131;6;2012;1;S;5.9;5.9;5.9;40
752;226717;240132;4.5;2012;2;S;6;6;6;32
752;226717;240172;6;2015;1;S;5;5;5;40
752;226717;240132;4.5;2012;1;N;4.3;4.3;4.3;41
752;226717;240073;4.5;2014;2;S;5.5;5.5;5.5;34
752;226717;240055;3;2013;1;S;5;5;5;42
752;226717;240071;6;2014;1;S;6.3;6.3;6.3;22
752;226717;240031;6;2012;1;N;4.1;4.1;4.1;40
752;226717;240062;4.5;2013;2;N;3.7;3.7;3.7;52
752;226717;240063;6;2014;1;N;4.7;4.7;4.7;31
752;226717;240171;6;2014;2;S;5.5;5.5;5.5;32
752;226717;240051;6;2014;1;S;7;7;7;20
752;226717;240133;6;2012;2;S;4.2;4.2;5;30
752;226717;240044;3;2012;2;S;7.5;7.5;7.5;45
752;226717;240042;6;2012;2;S;5.2;5.2;5.2;11
752;226717;240161;6;2014;1;S;7.2;7.2;7.2;32
752;226717;240162;4.5;2014;1;S;5.4;5.4;5.4;30
752;226717;240133;6;2012;1;N;4;4;4;40
752;226717;240054;4.5;2013;2;S;5;5;5;31
752;226717;240052;6;2013;2;S;5.8;5.8;5.8;24
752;226717;240031;6;2014;2;N;4;4.1;4.1;21
752;226717;240072;7.5;2014;2;S;5;5;5;34
752;226717;240061;6;2014;1;S;5;5;5;34
752;226717;240062;4.5;2014;1;S;5.1;5.1;5.1;32
752;226717;240033;4.5;2011;2;S;5.2;5.2;5.2;30
752;226717;240172;6;2014;2;N;3.8;3.8;3.8;34
752;226717;240404;3;2012;2;S;7.7;7.7;7.7;10
752;226717;240064;3;2013;1;S;7.5;7.5;7.5;21
752;226717;240043;4.5;2013;1;S;5;5;5;31
752;226717;240141;6;2013;1;S;5;5;5;31
752;226717;240041;6;2012;2;S;5.9;5.9;5.9;10
752;226717;240151;4.5;2013;1;S;5.4;5.4;5.4;44
752;226717;240133;6;2011;2;N;1.8;1.8;1.8;20
752;226717;240180;12;2015;1;S;9.5;9.5;9.5;10
752;226717;240051;6;2013;1;N;3.7;3.7;3.7;40
752;226717;240053;6;2013;2;S;5;5;5;23
752;226717;240051;6;2013;2;N;4;4;4;20
752;226717;240162;4.5;2013;2;N;0;0;0;40
752;226717;240032;4.5;2012;1;S;5.9;5.9;5.9;41
752;226717;240063;6;2014;2;S;5;5;5;20
752;226717;240031;6;2015;1;S;6.1;6.1;6.1;40
752;226750;240632;4.5;2015;2;S;9;9;9;10
752;226750;240053;6;2014;1;S;5.4;5.4;5.4;40
752;226750;240132;4.5;2016;2;N;2;2;2;32
752;226750;240161;6;2016;2;N;4.7;4.7;4.7;42
752;226750;240180;12;2017;1;S;10;10;10;10
752;226750;240032;4.5;2011;1;N;4.2;4.2;4.2;10
752;226750;240404;3;2013;2;S;8.3;8.3;8.3;10
752;226750;240073;4.5;2016;1;S;5;5;5;22
752;226750;240052;6;2014;1;S;5;5;5;40
752;226750;240053;6;2013;2;N;1.1;1.1;1.1;33
752;226750;240064;3;2015;1;S;9.5;9.5;9.5;31
752;226750;240133;6;2014;1;N;1.1;1.1;1.1;40
752;226750;240044;3;2012;2;S;8.5;8.5;8.5;46
752;226750;240133;6;2013;2;N;3.1;3.1;3.1;30
752;226750;240063;6;2015;1;S;6.6;6.6;6.6;32
752;226750;240133;6;2016;2;N;3;3;3;10
752;226750;240161;6;2017;1;S;7.3;7.3;7.3;40
752;226750;240051;6;2014;1;S;6.5;6.5;6.5;40
752;226750;240162;4.5;2015;2;S;5.1;5.1;5.1;40
752;226750;240626;3;2015;2;S;9.5;9.5;9.5;10
752;226750;240043;4.5;2013;2;S;5.5;5.5;5.5;21
752;226750;240131;6;2013;1;S;5;5;5;30
752;226750;240141;6;2013;1;S;5;5;5;23
752;226750;240041;6;2012;2;S;5.9;5.9;5.9;10
752;226750;240132;4.5;2017;1;N;3.3;3.3;3.3;42
752;226750;240133;6;2013;1;N;3.8;3.8;3.8;40
752;226750;240051;6;2013;2;N;3.2;3.2;3.2;10
752;226750;240172;6;2015;2;S;7.1;7.1;7.1;44
752;226750;240052;6;2013;2;N;0;0;0;21
752;226750;240054;4.5;2014;2;S;5.2;5.2;5.2;24
752;226750;240133;6;2017;1;S;5;5;5;40
752;226750;240180;12;2016;2;N;0;0;0;10
752;226750;240033;4.5;2011;2;N;3.4;3.4;3.4;20
752;226750;240133;6;2012;2;N;2;2;2;10
752;226750;240061;6;2015;1;S;5;5;5;41
752;226750;240151;4.5;2014;2;S;5.8;5.8;5.8;32
752;226750;240649;4.5;2016;1;S;8.5;8.5;8.5;10
752;226750;240171;6;2016;1;S;5;5;5;42
752;226750;240033;4.5;2013;1;S;7;7;7;20
752;226774;240041;6;2011;2;S;7.3;7.3;7.3;20
752;226774;240062;4.5;2012;2;S;7;7;7;41
752;226774;240A001;3;2013;2;S;;;;
752;226774;240051;6;2012;1;S;7.8;7.8;7.8;10
752;226774;240132;4.5;2011;1;S;8.5;8.5;8.5;31
752;226774;240033;4.5;2011;1;S;7.1;7.1;7.1;30
752;226774;240063;6;2012;2;S;7.8;7.8;7.8;22
752;226774;240064;3;2012;2;S;8.8;8.8;8.8;13
752;226774;240161;6;2012;2;S;6.5;6.5;6.5;12
752;226774;240043;4.5;2011;2;S;7.6;7.6;7.6;41
752;226774;240071;6;2013;1;S;6.9;6.9;6.9;20
752;226774;240180;12;2013;2;S;9.5;9.5;9.5;10
752;226774;240133;6;2011;1;S;5.3;5.3;5.3;30
752;226774;240053;6;2012;1;S;6.9;6.9;6.9;32
752;226774;240052;6;2012;1;S;8.6;8.6;8.6;34
752;226774;240031;6;2011;1;S;7.9;7.9;7.9;30
752;226774;240042;6;2011;2;S;6.3;6.3;6.3;11
752;226774;240151;4.5;2012;1;S;7.3;7.3;7.3;40
752;226774;240162;4.5;2012;2;S;7;7;7;10
752;226774;240054;4.5;2012;1;S;5.8;5.8;5.8;32
752;226774;240072;7.5;2013;1;S;7.4;7.4;7.4;24
752;226774;240061;6;2012;2;S;7;7;7;14
752;226774;240171;6;2013;1;S;9.2;9.2;9.2;14
752;226774;240044;3;2011;2;S;8.3;8.3;8.3;31
752;226774;240073;4.5;2013;1;S;7.9;7.9;7.9;13
752;226774;240032;4.5;2011;1;S;7;7;7;30
752;226774;240131;6;2011;1;S;6;6;6;30
752;226774;240407;3;2011;2;S;10;10;10;10
752;226774;240172;6;2013;1;S;6.9;6.9;6.9;24
752;226774;240141;6;2011;2;S;7.6;7.6;7.6;41
752;226774;240055;3;2012;1;S;8;8;8;41
752;226798;240044;3;2012;1;S;9;9;9;12
752;226798;240063;6;2013;1;S;5.9;5.9;5.9;33
752;226798;240033;4.5;2011;2;S;4.5;4.5;5;20
752;226798;240053;6;2012;2;S;5.4;5.4;5.4;24
752;226798;240072;7.5;2013;2;S;5.7;5.7;5.7;13
752;226798;240161;6;2013;1;S;5.4;5.4;5.4;31
752;226798;240051;6;2013;1;S;6.9;6.9;6.9;10
752;226798;240071;6;2013;2;S;7.1;7.1;7.1;30
752;226798;240172;6;2013;2;S;6;6;6;12
752;226798;240180;12;2014;2;S;10;10;10;10
752;226798;240051;6;2012;2;N;4.2;4.2;4.2;20
752;226798;240073;4.5;2013;2;S;6.8;6.8;6.8;43
752;226798;240171;6;2013;2;S;8.2;8.2;8.2;21
752;226798;240141;6;2012;1;S;6.2;6.2;6.2;11
752;226798;240032;4.5;2011;2;S;5.4;5.4;5.4;21
752;226798;240151;4.5;2012;2;S;7.2;7.2;7.2;22
752;226798;240650;4.5;2014;1;S;8.9;8.9;8.9;10
752;226798;240042;6;2012;1;S;6.8;6.8;6.8;12
752;226798;240064;3;2013;1;S;8.3;8.3;8.3;22
752;226798;240162;4.5;2013;1;S;6.8;6.8;6.8;20
752;226798;240131;6;2011;2;S;6.6;6.6;6.6;20
752;226798;240041;6;2012;1;S;8;8;8;10
752;226798;240132;4.5;2011;2;S;7;7;7;21
752;226798;240052;6;2012;2;S;7.3;7.3;7.3;21
752;226798;240402;3;2012;1;S;6.6;6.6;6.6;20
752;226798;240061;6;2013;1;S;7;7;7;32
752;226798;240031;6;2011;2;S;5;5;5;20
752;226798;240062;4.5;2013;1;S;8.7;8.7;8.7;21
752;226798;240043;4.5;2012;1;S;6.4;6.4;6.4;11
752;226798;240055;3;2012;2;S;7.3;7.3;7.3;22
752;226798;240133;6;2011;2;S;9.5;9.5;9.5;20
752;226798;240054;4.5;2012;2;S;5.8;5.8;5.8;22
752;226818;240054;4.5;2012;1;S;7.2;7.2;7.2;14
752;226818;240062;4.5;2012;2;S;7.6;7.6;7.6;21
752;226818;240133;6;2011;1;S;6.3;6.3;6.3;10
752;226818;240033;4.5;2011;1;S;7;7;7;10
752;226818;240072;7.5;2013;1;S;8.3;8.3;8.3;21
752;226818;240061;6;2012;2;S;9;9;9;24
752;226818;240131;6;2011;1;S;8.9;8.9;8.9;10
752;226818;240407;3;2011;2;S;8.2;8.2;8.2;10
752;226818;240172;6;2013;1;S;8;8;8;23
752;226818;240064;3;2012;2;S;7.1;7.1;7.1;24
752;226818;240052;6;2012;1;S;9;9;9;14
752;226818;240051;6;2012;1;S;7.6;7.6;7.6;10
752;226818;240053;6;2012;1;S;6.7;6.7;6.7;12
752;226818;240180;12;2013;2;S;9;9;9;10
752;226818;240132;4.5;2011;1;S;8.4;8.4;8.4;11
752;226818;240043;4.5;2011;2;S;8.4;8.4;8.4;11
752;226818;240151;4.5;2012;1;S;7.9;7.9;7.9;10
752;226818;240041;6;2011;2;S;6.5;6.5;6.5;10
752;226818;240063;6;2012;2;S;8.7;8.7;8.7;23
752;226818;240171;6;2013;1;S;6.4;6.4;6.4;23
752;226818;240073;4.5;2013;1;S;8.9;8.9;8.9;21
752;226818;240055;3;2012;1;S;7.4;7.4;7.4;11
752;226818;240031;6;2011;1;S;8.4;8.4;8.4;10
752;226818;240141;6;2011;2;S;9;9;9;13
752;226818;240044;3;2011;2;S;10;10;10;24
752;226818;240042;6;2011;2;S;8.5;8.5;8.5;11
752;226818;240161;6;2012;2;S;8;8;8;21
752;226818;240032;4.5;2011;1;S;9.5;9.5;9.5;10
752;226818;240071;6;2013;1;S;7.5;7.5;7.5;20
752;226818;240162;4.5;2012;2;S;8.2;8.2;8.2;20
752;226877;240180;12;2013;2;S;7;7;7;10
752;226877;240043;4.5;2011;2;S;5.8;5.8;5.8;41
752;226877;240151;4.5;2012;1;S;6;6;6;
752;226877;240061;6;2012;1;S;6;6;6;
752;226877;240041;6;2011;2;S;7;7;7;40
752;226877;240044;3;2011;2;S;8.4;8.4;8.4;22
752;226877;240133;6;2011;1;N;2.4;2.4;2.4;40
752;226877;240062;4.5;2012;1;S;6;6;6;
752;226877;240032;4.5;2011;1;S;5.7;5.7;5.7;40
752;226877;240132;4.5;2011;1;S;5.7;5.7;5.7;41
752;226877;240403;3;2011;2;S;8.4;8.4;8.4;20
752;226877;240171;6;2013;1;S;6;6;6;
752;226877;240053;6;2012;1;S;6;6;6;
752;226877;240064;3;2012;1;S;6;6;6;
752;226877;240031;6;2011;1;S;6.8;6.8;6.8;40
752;226877;240172;6;2013;1;S;6;6;6;
752;226877;240161;6;2012;1;S;6;6;6;
752;226877;240055;3;2012;1;S;6;6;6;
752;226877;240054;4.5;2012;1;S;6;6;6;
752;226877;240133;6;2011;2;S;5.2;5.2;5.2;10
752;226877;240141;6;2011;2;S;4.6;4.6;5;43
752;226877;240072;7.5;2013;1;S;6;6;6;
752;226877;240073;4.5;2013;1;S;6;6;6;
752;226877;240051;6;2012;1;S;6;6;6;
752;226877;240033;4.5;2011;1;S;7.3;7.3;7.3;40
752;226877;240042;6;2011;2;S;6.1;6.1;6.1;41
752;226877;240A001;3;2013;2;S;;;;
752;226877;240052;6;2012;1;S;6;6;6;
752;226877;240162;4.5;2012;1;S;6;6;6;
752;226877;240A001;3;2013;1;S;;;;
752;226877;240071;6;2013;1;S;6;6;6;
752;226877;240131;6;2011;1;S;5.4;5.4;5.4;40
752;226877;240063;6;2012;1;S;6;6;6;
752;226881;240061;6;2014;2;N;0;0;0;20
752;226881;240133;6;2013;1;N;2.9;2.9;2.9;20
752;226881;240133;6;2014;1;N;1.5;1.5;1.5;20
752;226881;240132;4.5;2011;2;N;4.2;4.2;4.2;11
752;226881;240043;4.5;2013;1;N;0;0;0;13
752;226881;240133;6;2013;2;N;2;2;2;10
752;226881;240043;4.5;2012;2;N;0.4;0.4;0.4;12
752;226881;240032;4.5;2014;2;N;0;0;0;12
752;226881;240054;4.5;2013;1;N;2.4;2.4;2.4;31
752;226881;240141;6;2013;1;S;5;5;5;33
752;226881;240054;4.5;2012;2;N;0;0;0;23
752;226881;240054;4.5;2014;1;N;1.7;1.7;1.7;10
752;226881;240052;6;2013;2;N;0;0;0;22
752;226881;240131;6;2012;2;N;2.1;2.1;2.1;10
752;226881;240054;4.5;2013;2;N;2.2;2.2;2.2;10
752;226881;240061;6;2013;2;N;0;0;0;11
752;226881;240033;4.5;2012;1;N;3.6;3.6;3.6;52
752;226881;240133;6;2012;1;N;2.4;2.4;2.4;40
752;226881;240061;6;2014;1;N;0;0;0;10
752;226881;240052;6;2014;1;N;0;0;0;10
752;226881;240033;4.5;2013;1;N;2;2;2;30
752;226881;240063;6;2014;2;N;1;1;1;13
752;226881;240044;3;2012;1;S;6.9;6.9;6.9;24
752;226881;240133;6;2011;2;N;0;0;0;10
752;226881;240033;4.5;2012;2;N;3.3;3.3;3.3;33
752;226881;240133;6;2012;2;N;1.6;1.6;1.6;10
752;226881;240032;4.5;2012;1;N;0;0;0;51
752;226881;240032;4.5;2012;2;N;1.3;1.3;1.3;11
752;226881;240031;6;2013;1;N;0;0;0;20
752;226881;240042;6;2013;2;N;0;0;0;11
752;226881;240042;6;2015;1;N;0;0;0;41
752;226881;240052;6;2014;2;N;1.1;1.1;1.1;21
752;226881;240041;6;2013;1;S;5;5;5;20
752;226881;240042;6;2013;1;N;2.7;2.7;2.7;21
752;226881;240031;6;2012;2;N;0;0;0;10
