CODEX;CODASS;CREDITS;CURS;Q;APR;NF;GR
247426;240011;6;2011;1;N;4.1;62
247426;240012;6;2011;2;S;5;40
247426;240022;6;2012;2;S;5;70
247426;240023;6;2012;1;N;3;30
247426;240013;6;2011;1;N;1.5;62
247426;240022;6;2012;1;N;4;30
247426;240025;7.5;2012;1;S;6.3;31
247426;240021;6;2012;1;N;3.1;30
247426;240013;6;2011;2;S;5.2;40
247426;240014;6;2011;1;N;0;62
247426;240023;6;2012;2;S;5.9;70
247426;240011;6;2011;2;S;5.8;40
247426;240021;6;2012;2;S;6.3;70
247426;240015;6;2011;1;S;5.5;621
247426;240014;6;2011;2;S;5;40
247439;240013;6;2011;1;S;5.9;
247439;240024;4.5;2011;1;S;5.5;
247439;240011;6;2011;1;S;6;
247439;240022;6;2011;1;S;5.1;
247439;240025;7.5;2011;1;N;3.8;11
247439;240015;6;2011;2;S;6.3;32
247439;240012;6;2011;1;S;7.5;
247439;240015;6;2011;1;N;3.2;311
247439;240014;6;2011;1;S;7.2;
247439;240021;6;2011;1;S;6.7;
247439;240025;7.5;2011;2;S;7.4;81
247439;240023;6;2011;1;S;6.5;
247531;240025;7.5;2011;1;S;5.2;
247531;240013;6;2011;1;S;5.8;
247531;240024;4.5;2011;1;S;5.5;
247531;240023;6;2011;1;N;4;20
247531;240015;6;2011;2;S;5.9;42
247531;240022;6;2011;1;S;5.5;
247531;240014;6;2011;1;S;6.3;
247531;240023;6;2011;2;S;5;50
247531;240012;6;2011;1;S;6.1;
247531;240011;6;2011;1;S;6;
247531;240021;6;2011;1;S;5.8;
247531;240015;6;2011;1;N;4.1;321
247535;240011;6;2011;1;S;5.7;
247535;240014;6;2011;1;S;5.5;
247535;240013;6;2011;1;S;5.4;
247535;240023;6;2011;1;S;5.4;
247535;240024;4.5;2011;1;S;5;
247535;240015;6;2011;1;S;5.7;
247535;240012;6;2011;1;S;6.1;
247535;240021;6;2011;1;S;5.2;
247535;240025;7.5;2011;2;S;7;22
247535;240022;6;2011;1;S;5.5;
247535;240025;7.5;2011;1;N;1.9;30
247545;240015;6;2011;1;S;5.7;
247545;240021;6;2011;1;S;5.5;
247545;240023;6;2011;1;N;1.6;40
247545;240024;4.5;2011;1;N;1.3;30
247545;240012;6;2011;1;S;5.9;
247545;240014;6;2011;1;S;5.4;
247545;240013;6;2011;1;S;5;
247545;240025;7.5;2011;1;S;7.5;
247545;240011;6;2011;1;S;5;
247545;240022;6;2011;1;N;0;30
247546;240012;6;2011;1;S;6.2;
247546;240015;6;2011;1;S;5.8;
247546;240024;4.5;2011;1;S;5.5;
247546;240023;6;2011;1;N;3.3;20
247546;240023;6;2011;2;S;7.4;50
247546;240025;7.5;2011;1;S;6.2;
247546;240022;6;2011;1;S;5;
247546;240011;6;2011;1;S;5;32
247546;240014;6;2011;1;S;6;
247546;240021;6;2011;1;S;7.6;
247546;240013;6;2011;1;S;5;
247553;240025;7.5;2011;1;S;7.1;
247553;240012;6;2011;1;S;5;
247553;240021;6;2011;1;S;5.7;
247553;240024;4.5;2011;1;S;5;
247553;240022;6;2011;1;S;5;
247553;240015;6;2011;1;S;5.6;
247553;240011;6;2011;1;S;5.3;
247553;240014;6;2011;1;S;5;
247553;240023;6;2011;1;S;5;
247553;240013;6;2011;1;S;5.6;
247556;240012;6;2011;1;S;5;
247556;240024;4.5;2011;1;S;7.2;
247556;240011;6;2011;1;S;5;
247556;240021;6;2011;1;S;6.5;
247556;240013;6;2011;1;S;5;
247556;240015;6;2011;1;S;8.9;
247556;240025;7.5;2011;1;S;7.2;
247556;240014;6;2011;1;S;7.1;
247556;240022;6;2011;1;S;6.4;
247556;240023;6;2011;1;S;5;
247557;240025;7.5;2011;1;S;5.6;
247557;240014;6;2011;1;S;5;
247557;240015;6;2011;1;S;7.6;
247557;240012;6;2011;1;S;6;
247557;240022;6;2011;1;S;5;
247557;240023;6;2011;1;S;5;
247557;240013;6;2011;1;S;6.2;
247557;240024;4.5;2011;1;S;6.2;
247557;240011;6;2011;1;S;6.2;
247557;240021;6;2011;1;S;7.7;
247558;240011;6;2011;1;S;7.2;
247558;240023;6;2011;1;S;5;
247558;240021;6;2011;1;S;5.2;
247558;240024;4.5;2011;1;S;5.6;
247558;240022;6;2011;1;S;6.5;
247558;240012;6;2011;1;S;5.8;
247558;240025;7.5;2011;1;S;5.7;
247558;240015;6;2011;1;S;5.6;
247558;240014;6;2011;1;S;5.9;
247558;240013;6;2011;1;S;5;
247858;240013;6;2011;1;S;8;
247858;240014;6;2011;1;S;7.6;22
247858;240015;6;2011;1;S;9;222
247858;240011;6;2011;1;S;9.6;
247858;240022;6;2011;2;S;6.5;
247858;240023;6;2011;2;S;8.6;
247858;240025;7.5;2012;1;S;8;11
247858;240024;4.5;2011;2;S;8.3;40
247858;240012;6;2011;1;S;6.2;
247858;240021;6;2011;2;S;8.5;40
247859;240013;6;2011;1;S;9.3;
247859;240011;6;2011;1;S;10;51
247859;240015;6;2011;1;S;9.6;
247859;240024;4.5;2012;1;S;8.6;20
247859;240014;6;2011;2;S;8.7;10
247859;240023;6;2012;1;S;7;20
247859;240021;6;2011;2;S;8.2;80
247859;240012;6;2011;1;S;8.7;51
247859;240022;6;2011;2;S;9.7;80
247859;240025;7.5;2012;1;S;9.3;21
247860;240025;7.5;2011;1;S;6.6;40
247860;240014;6;2011;1;S;7.4;21
247860;240023;6;2011;1;S;6.9;10
247860;240022;6;2011;2;S;7.5;
247860;240021;6;2011;2;S;6.3;
248139;240021;6;2011;1;S;5.8;30
248141;240021;6;2011;2;S;5;40
248141;240021;6;2011;1;N;2.6;30
248321;240011;6;2011;2;N;0;20
248321;240013;6;2011;2;N;0;20
248321;240015;6;2011;1;N;0;511
248321;240012;6;2011;2;N;0;20
248321;240015;6;2011;2;N;2.3;22
248321;240014;6;2011;2;N;0;20
248321;240011;6;2011;1;N;0;51
248321;240013;6;2011;1;N;0.1;51
248338;240012;6;2011;1;S;7;52
248338;240015;6;2011;1;S;6.8;522
248338;240013;6;2011;1;S;5.6;52
248338;240024;4.5;2011;2;S;6.7;70
248338;240023;6;2011;2;S;6.8;70
248338;240021;6;2011;2;S;6;70
248338;240014;6;2011;1;S;5;52
248338;240025;7.5;2011;2;S;7.2;71
248338;240011;6;2011;1;S;7.5;52
248338;240022;6;2011;2;S;8.5;70
248339;240011;6;2011;1;S;7.3;12
248339;240015;6;2011;1;S;6.4;121
248339;240022;6;2011;2;S;6.2;40
248339;240012;6;2011;1;S;7;12
248339;240025;7.5;2011;2;S;7.1;42
248339;240021;6;2011;2;S;6.7;40
248339;240024;4.5;2011;2;S;7;40
248339;240014;6;2011;1;S;5.5;12
248339;240023;6;2011;2;S;6.9;40
248339;240013;6;2011;1;S;7.4;12
248425;240022;6;2011;2;S;8;30
248425;240024;4.5;2011;2;S;6.1;30
248425;240013;6;2011;1;S;7.3;12
248425;240011;6;2011;1;S;6.4;12
248425;240012;6;2011;1;S;8.2;12
248425;240015;6;2011;1;S;8;122
248425;240025;7.5;2011;2;S;7.6;32
248425;240023;6;2011;2;S;6.7;30
248425;240014;6;2011;1;S;6.8;12
248425;240021;6;2011;2;S;6.9;30
248426;240014;6;2011;1;S;6.6;12
248426;240022;6;2011;2;S;7;30
248426;240012;6;2011;1;S;6.6;12
248426;240013;6;2011;1;S;7;12
248426;240021;6;2011;2;S;6.3;30
248426;240025;7.5;2011;2;S;6.8;32
248426;240011;6;2011;1;S;6.5;12
248426;240015;6;2011;1;S;6.5;122
248426;240024;4.5;2011;2;S;7.1;30
248426;240023;6;2011;2;S;6.4;30
248431;240024;4.5;2011;2;S;6.2;50
248431;240015;6;2011;1;S;5;612
248431;240011;6;2011;1;S;5;61
248431;240025;7.5;2011;2;S;6;52
248431;240023;6;2011;2;S;5;50
248431;240012;6;2011;1;S;5.6;61
248431;240014;6;2011;1;S;6.3;61
248431;240022;6;2011;2;S;5.1;50
248431;240021;6;2011;2;S;5.6;50
248431;240013;6;2011;1;S;5;61
248456;240015;6;2012;1;S;6;32
248456;240013;6;2011;2;S;5;10
248456;240011;6;2011;1;N;3.7;62
248456;240011;6;2011;2;S;5.5;10
248456;240015;6;2011;2;N;0.7;11
248456;240024;4.5;2011;2;S;5.9;80
248456;240025;7.5;2012;1;S;5;21
248456;240012;6;2011;1;S;6;62
248456;240013;6;2011;1;N;4.5;62
248456;240014;6;2011;1;S;5;62
248456;240023;6;2012;1;S;5.9;20
